character_id,utterance_id,episode_id,turn_index
char__villager,utt__train_ep_008741__010,train_ep_008741,10
char__king,utt__train_ep_008741__011,train_ep_008741,11
char__villager,utt__train_ep_008741__012,train_ep_008741,12
char__king,utt__train_ep_008741__013,train_ep_008741,13
char__king,utt__train_ep_008787__000,train_ep_008787,0
char__knight,utt__train_ep_008787__001,train_ep_008787,1
char__king,utt__train_ep_008787__002,train_ep_008787,2
char__knight,utt__train_ep_008787__003,train_ep_008787,3
char__king,utt__train_ep_008787__004,train_ep_008787,4
char__knight,utt__train_ep_008787__005,train_ep_008787,5
char__king,utt__train_ep_008787__006,train_ep_008787,6
char__knight,utt__train_ep_008787__007,train_ep_008787,7
char__king,utt__train_ep_008787__008,train_ep_008787,8
char__knight,utt__train_ep_008787__009,train_ep_008787,9
char__king,utt__train_ep_008787__010,train_ep_008787,10
char__knight,utt__train_ep_008787__011,train_ep_008787,11
char__king,utt__train_ep_008787__012,train_ep_008787,12
char__knight,utt__train_ep_008787__013,train_ep_008787,13
char__servant,utt__train_ep_008803__000,train_ep_008803,0
char__king,utt__train_ep_008803__001,train_ep_008803,1
char__servant,utt__train_ep_008803__002,train_ep_008803,2
char__king,utt__train_ep_008803__003,train_ep_008803,3
char__servant,utt__train_ep_008803__004,train_ep_008803,4
char__king,utt__train_ep_008803__005,train_ep_008803,5
char__servant,utt__train_ep_008803__006,train_ep_008803,6
char__king,utt__train_ep_008803__007,train_ep_008803,7
char__servant,utt__train_ep_008803__008,train_ep_008803,8
char__king,utt__train_ep_008803__009,train_ep_008803,9
char__servant,utt__train_ep_008803__010,train_ep_008803,10
char__king,utt__train_ep_008803__011,train_ep_008803,11
char__servant,utt__train_ep_008803__012,train_ep_008803,12
char__king,utt__train_ep_008803__013,train_ep_008803,13
char__maid,utt__train_ep_008820__000,train_ep_008820,0
char__king,utt__train_ep_008820__001,train_ep_008820,1
char__maid,utt__train_ep_008820__002,train_ep_008820,2
char__king,utt__train_ep_008820__003,train_ep_008820,3
char__maid,utt__train_ep_008820__004,train_ep_008820,4
char__king,utt__train_ep_008820__005,train_ep_008820,5
char__maid,utt__train_ep_008820__006,train_ep_008820,6
char__king,utt__train_ep_008820__007,train_ep_008820,7
char__maid,utt__train_ep_008820__008,train_ep_008820,8
char__king,utt__train_ep_008820__009,train_ep_008820,9
char__maid,utt__train_ep_008820__010,train_ep_008820,10
char__king,utt__train_ep_008820__011,train_ep_008820,11
char__maid,utt__train_ep_008820__012,train_ep_008820,12
char__king,utt__train_ep_008820__013,train_ep_008820,13
char__spider,utt__train_ep_008822__000,train_ep_008822,0
char__king,utt__train_ep_008822__001,train_ep_008822,1
char__spider,utt__train_ep_008822__002,train_ep_008822,2
char__king,utt__train_ep_008822__003,train_ep_008822,3
char__spider,utt__train_ep_008822__004,train_ep_008822,4
char__king,utt__train_ep_008822__005,train_ep_008822,5
char__spider,utt__train_ep_008822__006,train_ep_008822,6
char__king,utt__train_ep_008822__007,train_ep_008822,7
char__spider,utt__train_ep_008822__008,train_ep_008822,8
char__king,utt__train_ep_008822__009,train_ep_008822,9
char__spider,utt__train_ep_008822__010,train_ep_008822,10
char__king,utt__train_ep_008822__011,train_ep_008822,11
char__spider,utt__train_ep_008822__012,train_ep_008822,12
char__king,utt__train_ep_008822__013,train_ep_008822,13
char__queen,utt__train_ep_008827__000,train_ep_008827,0
char__king,utt__train_ep_008827__001,train_ep_008827,1
char__queen,utt__train_ep_008827__002,train_ep_008827,2
char__king,utt__train_ep_008827__003,train_ep_008827,3
char__queen,utt__train_ep_008827__004,train_ep_008827,4
char__king,utt__train_ep_008827__005,train_ep_008827,5
char__queen,utt__train_ep_008827__006,train_ep_008827,6
char__king,utt__train_ep_008827__007,train_ep_008827,7
char__queen,utt__train_ep_008827__008,train_ep_008827,8
char__king,utt__train_ep_008827__009,train_ep_008827,9
char__queen,utt__train_ep_008827__010,train_ep_008827,10
char__king,utt__train_ep_008827__011,train_ep_008827,11
char__queen,utt__train_ep_008827__012,train_ep_008827,12
char__king,utt__train_ep_008827__013,train_ep_008827,13
char__queen,utt__train_ep_008828__000,train_ep_008828,0
char__king,utt__train_ep_008828__001,train_ep_008828,1
char__queen,utt__train_ep_008828__002,train_ep_008828,2
char__king,utt__train_ep_008828__003,train_ep_008828,3
char__queen,utt__train_ep_008828__004,train_ep_008828,4
char__king,utt__train_ep_008828__005,train_ep_008828,5
char__queen,utt__train_ep_008828__006,train_ep_008828,6
char__king,utt__train_ep_008828__007,train_ep_008828,7
char__queen,utt__train_ep_008828__008,train_ep_008828,8
char__king,utt__train_ep_008828__009,train_ep_008828,9
char__queen,utt__train_ep_008828__010,train_ep_008828,10
char__king,utt__train_ep_008828__011,train_ep_008828,11
char__queen,utt__train_ep_008828__012,train_ep_008828,12
char__king,utt__train_ep_008828__013,train_ep_008828,13
char__servant,utt__train_ep_008845__000,train_ep_008845,0
char__king,utt__train_ep_008845__001,train_ep_008845,1
char__servant,utt__train_ep_008845__002,train_ep_008845,2
char__king,utt__train_ep_008845__003,train_ep_008845,3
char__servant,utt__train_ep_008845__004,train_ep_008845,4
char__king,utt__train_ep_008845__005,train_ep_008845,5
char__servant,utt__train_ep_008845__006,train_ep_008845,6
char__king,utt__train_ep_008845__007,train_ep_008845,7
char__servant,utt__train_ep_008845__008,train_ep_008845,8
char__king,utt__train_ep_008845__009,train_ep_008845,9
char__servant,utt__train_ep_008845__010,train_ep_008845,10
char__king,utt__train_ep_008845__011,train_ep_008845,11
char__servant,utt__train_ep_008845__012,train_ep_008845,12
char__king,utt__train_ep_008845__013,train_ep_008845,13
char__queen,utt__train_ep_009029__000,train_ep_009029,0
char__king,utt__train_ep_009029__001,train_ep_009029,1
char__queen,utt__train_ep_009029__002,train_ep_009029,2
char__king,utt__train_ep_009029__003,train_ep_009029,3
char__queen,utt__train_ep_009029__004,train_ep_009029,4
char__king,utt__train_ep_009029__005,train_ep_009029,5
char__queen,utt__train_ep_009029__006,train_ep_009029,6
char__king,utt__train_ep_009029__007,train_ep_009029,7
char__queen,utt__train_ep_009029__008,train_ep_009029,8
char__king,utt__train_ep_009029__009,train_ep_009029,9
char__queen,utt__train_ep_009029__010,train_ep_009029,10
char__king,utt__train_ep_009029__011,train_ep_009029,11
char__queen,utt__train_ep_009029__012,train_ep_009029,12
char__king,utt__train_ep_009029__013,train_ep_009029,13
char__queen,utt__train_ep_009037__000,train_ep_009037,0
char__king,utt__train_ep_009037__001,train_ep_009037,1
char__queen,utt__train_ep_009037__002,train_ep_009037,2
char__king,utt__train_ep_009037__003,train_ep_009037,3
char__queen,utt__train_ep_009037__004,train_ep_009037,4
char__king,utt__train_ep_009037__005,train_ep_009037,5
char__queen,utt__train_ep_009037__006,train_ep_009037,6
char__king,utt__train_ep_009037__007,train_ep_009037,7
char__queen,utt__train_ep_009037__008,train_ep_009037,8
char__king,utt__train_ep_009037__009,train_ep_009037,9
char__queen,utt__train_ep_009037__010,train_ep_009037,10
char__king,utt__train_ep_009037__011,train_ep_009037,11
char__queen,utt__train_ep_009037__012,train_ep_009037,12
char__king,utt__train_ep_009037__013,train_ep_009037,13
char__king,utt__train_ep_009229__000,train_ep_009229,0
char__brother,utt__train_ep_009229__001,train_ep_009229,1
char__king,utt__train_ep_009229__002,train_ep_009229,2
char__brother,utt__train_ep_009229__003,train_ep_009229,3
char__king,utt__train_ep_009229__004,train_ep_009229,4
char__brother,utt__train_ep_009229__005,train_ep_009229,5
char__king,utt__train_ep_009229__006,train_ep_009229,6
char__brother,utt__train_ep_009229__007,train_ep_009229,7
char__king,utt__train_ep_009229__008,train_ep_009229,8
char__brother,utt__train_ep_009229__009,train_ep_009229,9
char__king,utt__train_ep_009229__010,train_ep_009229,10
char__brother,utt__train_ep_009229__011,train_ep_009229,11
char__king,utt__train_ep_009229__012,train_ep_009229,12
char__brother,utt__train_ep_009229__013,train_ep_009229,13
char__maid,utt__train_ep_009254__000,train_ep_009254,0
char__king,utt__train_ep_009254__001,train_ep_009254,1
char__maid,utt__train_ep_009254__002,train_ep_009254,2
char__king,utt__train_ep_009254__003,train_ep_009254,3
char__maid,utt__train_ep_009254__004,train_ep_009254,4
char__king,utt__train_ep_009254__005,train_ep_009254,5
char__maid,utt__train_ep_009254__006,train_ep_009254,6
char__king,utt__train_ep_009254__007,train_ep_009254,7
char__maid,utt__train_ep_009254__008,train_ep_009254,8
char__king,utt__train_ep_009254__009,train_ep_009254,9
char__maid,utt__train_ep_009254__010,train_ep_009254,10
char__king,utt__train_ep_009254__011,train_ep_009254,11
char__maid,utt__train_ep_009254__012,train_ep_009254,12
char__king,utt__train_ep_009254__013,train_ep_009254,13
char__priests,utt__train_ep_009258__000,train_ep_009258,0
char__king,utt__train_ep_009258__001,train_ep_009258,1
char__priests,utt__train_ep_009258__002,train_ep_009258,2
char__king,utt__train_ep_009258__003,train_ep_009258,3
char__priests,utt__train_ep_009258__004,train_ep_009258,4
char__king,utt__train_ep_009258__005,train_ep_009258,5
char__priests,utt__train_ep_009258__006,train_ep_009258,6
char__king,utt__train_ep_009258__007,train_ep_009258,7
char__priests,utt__train_ep_009258__008,train_ep_009258,8
char__king,utt__train_ep_009258__009,train_ep_009258,9
char__priests,utt__train_ep_009258__010,train_ep_009258,10
char__king,utt__train_ep_009258__011,train_ep_009258,11
char__priests,utt__train_ep_009258__012,train_ep_009258,12
char__king,utt__train_ep_009258__013,train_ep_009258,13
char__dogs,utt__train_ep_009264__000,train_ep_009264,0
char__king,utt__train_ep_009264__001,train_ep_009264,1
char__dogs,utt__train_ep_009264__002,train_ep_009264,2
char__king,utt__train_ep_009264__003,train_ep_009264,3
char__dogs,utt__train_ep_009264__004,train_ep_009264,4
char__king,utt__train_ep_009264__005,train_ep_009264,5
char__dogs,utt__train_ep_009264__006,train_ep_009264,6
char__king,utt__train_ep_009264__007,train_ep_009264,7
char__dogs,utt__train_ep_009264__008,train_ep_009264,8
char__king,utt__train_ep_009264__009,train_ep_009264,9
char__dogs,utt__train_ep_009264__010,train_ep_009264,10
char__king,utt__train_ep_009264__011,train_ep_009264,11
char__dogs,utt__train_ep_009264__012,train_ep_009264,12
char__king,utt__train_ep_009264__013,train_ep_009264,13
char__enemy,utt__train_ep_009265__000,train_ep_009265,0
char__king,utt__train_ep_009265__001,train_ep_009265,1
char__enemy,utt__train_ep_009265__002,train_ep_009265,2
char__king,utt__train_ep_009265__003,train_ep_009265,3
char__enemy,utt__train_ep_009265__004,train_ep_009265,4
char__king,utt__train_ep_009265__005,train_ep_009265,5
char__enemy,utt__train_ep_009265__006,train_ep_009265,6
char__king,utt__train_ep_009265__007,train_ep_009265,7
char__enemy,utt__train_ep_009265__008,train_ep_009265,8
char__king,utt__train_ep_009265__009,train_ep_009265,9
char__enemy,utt__train_ep_009265__010,train_ep_009265,10
char__king,utt__train_ep_009265__011,train_ep_009265,11
char__enemy,utt__train_ep_009265__012,train_ep_009265,12
char__king,utt__train_ep_009265__013,train_ep_009265,13
char__king,utt__train_ep_009283__000,train_ep_009283,0
char__hunter,utt__train_ep_009283__001,train_ep_009283,1
char__king,utt__train_ep_009283__002,train_ep_009283,2
char__hunter,utt__train_ep_009283__003,train_ep_009283,3
char__king,utt__train_ep_009283__004,train_ep_009283,4
char__hunter,utt__train_ep_009283__005,train_ep_009283,5
char__king,utt__train_ep_009283__006,train_ep_009283,6
char__hunter,utt__train_ep_009283__007,train_ep_009283,7
char__king,utt__train_ep_009283__008,train_ep_009283,8
char__hunter,utt__train_ep_009283__009,train_ep_009283,9
char__king,utt__train_ep_009283__010,train_ep_009283,10
char__hunter,utt__train_ep_009283__011,train_ep_009283,11
char__king,utt__train_ep_009283__012,train_ep_009283,12
char__hunter,utt__train_ep_009283__013,train_ep_009283,13
char__king,utt__train_ep_009327__000,train_ep_009327,0
char__merchant,utt__train_ep_009327__001,train_ep_009327,1
char__king,utt__train_ep_009327__002,train_ep_009327,2
char__merchant,utt__train_ep_009327__003,train_ep_009327,3
char__king,utt__train_ep_009327__004,train_ep_009327,4
char__merchant,utt__train_ep_009327__005,train_ep_009327,5
char__king,utt__train_ep_009327__006,train_ep_009327,6
char__merchant,utt__train_ep_009327__007,train_ep_009327,7
char__king,utt__train_ep_009327__008,train_ep_009327,8
char__merchant,utt__train_ep_009327__009,train_ep_009327,9
char__king,utt__train_ep_009327__010,train_ep_009327,10
char__merchant,utt__train_ep_009327__011,train_ep_009327,11
char__king,utt__train_ep_009327__012,train_ep_009327,12
char__merchant,utt__train_ep_009327__013,train_ep_009327,13
char__knight,utt__train_ep_009349__000,train_ep_009349,0
char__king,utt__train_ep_009349__001,train_ep_009349,1
char__knight,utt__train_ep_009349__002,train_ep_009349,2
char__king,utt__train_ep_009349__003,train_ep_009349,3
char__knight,utt__train_ep_009349__004,train_ep_009349,4
char__king,utt__train_ep_009349__005,train_ep_009349,5
char__knight,utt__train_ep_009349__006,train_ep_009349,6
char__king,utt__train_ep_009349__007,train_ep_009349,7
char__knight,utt__train_ep_009349__008,train_ep_009349,8
char__king,utt__train_ep_009349__009,train_ep_009349,9
char__knight,utt__train_ep_009349__010,train_ep_009349,10
char__king,utt__train_ep_009349__011,train_ep_009349,11
char__knight,utt__train_ep_009349__012,train_ep_009349,12
char__king,utt__train_ep_009349__013,train_ep_009349,13
char__subject,utt__train_ep_009352__000,train_ep_009352,0
char__king,utt__train_ep_009352__001,train_ep_009352,1
char__subject,utt__train_ep_009352__002,train_ep_009352,2
char__king,utt__train_ep_009352__003,train_ep_009352,3
char__subject,utt__train_ep_009352__004,train_ep_009352,4
char__king,utt__train_ep_009352__005,train_ep_009352,5
char__subject,utt__train_ep_009352__006,train_ep_009352,6
char__king,utt__train_ep_009352__007,train_ep_009352,7
char__subject,utt__train_ep_009352__008,train_ep_009352,8
char__king,utt__train_ep_009352__009,train_ep_009352,9
char__subject,utt__train_ep_009352__010,train_ep_009352,10
char__king,utt__train_ep_009352__011,train_ep_009352,11
char__subject,utt__train_ep_009352__012,train_ep_009352,12
char__king,utt__train_ep_009352__013,train_ep_009352,13
char__king,utt__train_ep_009354__000,train_ep_009354,0
char__person,utt__train_ep_009354__001,train_ep_009354,1
char__king,utt__train_ep_009354__002,train_ep_009354,2
char__person,utt__train_ep_009354__003,train_ep_009354,3
char__king,utt__train_ep_009354__004,train_ep_009354,4
char__person,utt__train_ep_009354__005,train_ep_009354,5
char__king,utt__train_ep_009354__006,train_ep_009354,6
char__person,utt__train_ep_009354__007,train_ep_009354,7
char__king,utt__train_ep_009354__008,train_ep_009354,8
char__person,utt__train_ep_009354__009,train_ep_009354,9
char__king,utt__train_ep_009354__010,train_ep_009354,10
char__person,utt__train_ep_009354__011,train_ep_009354,11
char__king,utt__train_ep_009354__012,train_ep_009354,12
char__person,utt__train_ep_009354__013,train_ep_009354,13
char__king,utt__train_ep_009370__000,train_ep_009370,0
char__customer,utt__train_ep_009370__001,train_ep_009370,1
char__king,utt__train_ep_009370__002,train_ep_009370,2
char__customer,utt__train_ep_009370__003,train_ep_009370,3
char__king,utt__train_ep_009370__004,train_ep_009370,4
char__customer,utt__train_ep_009370__005,train_ep_009370,5
char__king,utt__train_ep_009370__006,train_ep_009370,6
char__customer,utt__train_ep_009370__007,train_ep_009370,7
char__king,utt__train_ep_009370__008,train_ep_009370,8
char__customer,utt__train_ep_009370__009,train_ep_009370,9
char__king,utt__train_ep_009370__010,train_ep_009370,10
char__customer,utt__train_ep_009370__011,train_ep_009370,11
char__king,utt__train_ep_009370__012,train_ep_009370,12
char__customer,utt__train_ep_009370__013,train_ep_009370,13
char__king,utt__train_ep_009379__000,train_ep_009379,0
char__chef,utt__train_ep_009379__001,train_ep_009379,1
char__king,utt__train_ep_009379__002,train_ep_009379,2
char__chef,utt__train_ep_009379__003,train_ep_009379,3
char__king,utt__train_ep_009379__004,train_ep_009379,4
char__chef,utt__train_ep_009379__005,train_ep_009379,5
char__king,utt__train_ep_009379__006,train_ep_009379,6
char__chef,utt__train_ep_009379__007,train_ep_009379,7
char__king,utt__train_ep_009379__008,train_ep_009379,8
char__chef,utt__train_ep_009379__009,train_ep_009379,9
char__king,utt__train_ep_009379__010,train_ep_009379,10
