episode_id,object_id,object_name,object_count_in_episode
train_ep_009897,obj__gigantic_and_lavish_marble_pier__0bf8a9b3,gigantic and lavish marble pier,1
train_ep_009897,obj__fine_white_sand__dafdfa7e,fine white sand,1
train_ep_009897,obj__beach__7193529a,beach,2
train_ep_009897,obj__ocean__45d20b1d,ocean,2
train_ep_009897,obj__luxuriously_soft_couch__895b1860,luxuriously soft couch,1
train_ep_009897,obj__wall__2d86bdac,wall,1
train_ep_009897,obj__pier__c72e2158,pier,1
train_ep_009897,obj__sand__88336b5b,sand,1
train_ep_009898,obj__shrub__2f5bae73,shrub,1
train_ep_009898,obj__stone__0a840ef4,stone,1
train_ep_009898,obj__moss__06a311b9,moss,1
train_ep_009898,obj__tree__c0af77cf,tree,1
train_ep_009899,obj__chair__a09272b5,chair,1
train_ep_009899,obj__parchment__cc1681e6,parchment,1
train_ep_009899,obj__bibles__bf5953fb,bibles,1
train_ep_009899,obj__stained_glass_art_of_old__650dcd17,stained glass art of old,1
train_ep_009900,obj__street__1f4a9685,street,1
train_ep_009900,obj__flower__608f0b98,flower,1
train_ep_009900,obj__dune__cabdb101,dune,1
train_ep_009900,obj__cobblestone__e5ee4c19,cobblestone,1
train_ep_009900,obj__tree__c0af77cf,tree,1
train_ep_009900,obj__home__106a6c24,home,1
train_ep_009901,obj__bench_made_of_stone__4e6a3f37,bench made of stone,1
train_ep_009901,obj__old_broom__50873bf9,old broom,1
train_ep_009901,obj__bucket_for_eliminating_waste__2371ab3a,bucket for eliminating waste,1
train_ep_009901,obj__old_mop__85848a07,old mop,1
train_ep_009902,obj__torch__69756f3c,torch,1
train_ep_009902,obj__personalized_tomb__00358b31,personalized tomb,1
train_ep_009902,obj__precious_stone__83231a3f,precious stone,1
train_ep_009902,obj__tomb__bc804441,tomb,1
train_ep_009902,obj__tombs__39013ac3,tombs,1
train_ep_009902,obj__jewel__29d233ae,jewel,1
train_ep_009902,obj__carved_statue__a9f4a98f,carved statue,1
train_ep_009902,obj__treasures__6900d0f4,treasures,1
train_ep_009903,obj__grass__09d440e4,grass,1
train_ep_009903,obj__fields__d05b6ed7,fields,1
train_ep_009903,obj__sword__f3b462d9,sword,1
train_ep_009903,obj__wildflower__0cf83c1b,wildflower,1
train_ep_009904,obj__ghost__71144850,ghost,1
train_ep_009904,obj__swamp__5d47a77d,swamp,1
train_ep_009904,obj__old_shack__8562c06c,old shack,1
train_ep_009905,obj__door__2feaaf89,door,1
train_ep_009905,obj__bone__a57fc812,bone,1
train_ep_009905,obj__wall__2d86bdac,wall,1
train_ep_009905,obj__palace__667940ea,palace,1
train_ep_009906,obj__bar__37b51d19,bar,1
train_ep_009906,obj__table__aab9e1de,table,1
train_ep_009906,obj__chair__a09272b5,chair,1
train_ep_009907,obj__dirt__c90b1198,dirt,1
train_ep_009907,obj__stone__0a840ef4,stone,1
train_ep_009907,obj__mud__c95e3dd9,mud,1
train_ep_009907,obj__village__813f8ce5,village,1
train_ep_009907,obj__small_pool_of_water__47021774,small pool of water,2
train_ep_009907,obj__floor__75158758,floor,1
train_ep_009908,obj__broken_fishing_pole__91b78bc2,broken fishing pole,1
train_ep_009908,obj__fallen_tree__0ed450cc,fallen tree,1
train_ep_009908,obj__water__9460370b,water,1
train_ep_009909,obj__room__fef2576d,room,1
train_ep_009909,obj__chicken__742929dc,chicken,1
train_ep_009909,obj__utensil__57fd5861,utensil,1
train_ep_009909,obj__iron_grill__8f822991,iron grill,1
train_ep_009910,obj__moss__06a311b9,moss,1
train_ep_009910,obj__torch__69756f3c,torch,1
train_ep_009910,obj__path__d6fe1d0b,path,1
train_ep_009910,obj__tower__79835ea3,tower,1
train_ep_009910,obj__stone__0a840ef4,stone,1
train_ep_009910,obj__huge_lock_on_door__078802cd,huge lock on door,1
train_ep_009911,obj__bush__dbbc546e,bush,1
train_ep_009911,obj__plate__5da21a3e,plate,1
train_ep_009911,obj__wall__2d86bdac,wall,1
train_ep_009911,obj__bed__001cbc05,bed,1
train_ep_009911,obj__small_vine__101a74df,small vine,1
train_ep_009911,obj__seat__554e4b55,seat,1
train_ep_009911,obj__flower__608f0b98,flower,1
train_ep_009911,obj__plant__9ea0a36b,plant,1
train_ep_009911,obj__table__aab9e1de,table,1
train_ep_009911,obj__cup__f3f58ee4,cup,1
train_ep_009911,obj__ceiling__246b2dd5,ceiling,1
train_ep_009912,obj__large_pet_lion__e455b4e0,large pet lion,1
train_ep_009912,obj__king_s_flagon__6999e14b,king's flagon,1
train_ep_009912,obj__daimond__60759e19,daimond,1
train_ep_009912,obj__comfortable_cushion__175a4fa8,comfortable cushion,1
train_ep_009913,obj__bow__18222660,bow,1
train_ep_009913,obj__mop_bucket__a6ac44ec,mop bucket,1
train_ep_009913,obj__rat__e756f6aa,rat,1
train_ep_009913,obj__stone_arch__70c26664,stone arch,1
train_ep_009913,obj__door__2feaaf89,door,1
train_ep_009914,obj__dandelion__c2f79d98,dandelion,1
train_ep_009914,obj__hill__debaee4a,hill,1
train_ep_009914,obj__grassland__1b2dd777,grassland,1
train_ep_009914,obj__sheep__23ec24c5,sheep,1
train_ep_009914,obj__tree__c0af77cf,tree,1
train_ep_009915,obj__ship__2a3f1166,ship,1
train_ep_009915,obj__crane__b0267358,crane,1
train_ep_009915,obj__dock__05debdb8,dock,1
train_ep_009915,obj__fishing_net__4b180e39,fishing net,1
train_ep_009915,obj__water_gate__d7948cfb,water gate,1
train_ep_009915,obj__metal_fitting__2d034c0c,metal fitting,1
train_ep_009915,obj__rope__379e86ff,rope,1
train_ep_009915,obj__rope_work__ca13d844,rope work,1
train_ep_009915,obj__wood__22811dd9,wood,1
train_ep_009915,obj__water_gate_is_all_harden_wood__a090dac5,water gate is all harden wood,1
train_ep_009916,obj__herb_garden__cfb90463,herb garden,1
train_ep_009916,obj__rack__11690b09,rack,1
train_ep_009916,obj__fur__40bc2c33,fur,1
train_ep_009917,obj__cherry_wood_colored_table__17bd66cd,cherry wood colored table,1
train_ep_009917,obj__candle__ce23a732,candle,1
train_ep_009917,obj__chair__a09272b5,chair,1
train_ep_009917,obj__wall__2d86bdac,wall,1
train_ep_009917,obj__candle_stick__db7f7097,candle stick,1
train_ep_009917,obj__rug__717de68e,rug,1
train_ep_009917,obj__table__aab9e1de,table,1
train_ep_009917,obj__painting__6a7c1b1d,painting,1
train_ep_009917,obj__carpet__37c6ab2f,carpet,1
train_ep_009929,obj__waterfall__911b1ca4,waterfall,1
train_ep_009929,obj__fire_pit__f01b5974,fire pit,1
train_ep_009929,obj__vine__a77b5176,vine,1
train_ep_009929,obj__plant_matter__243142a7,plant matter,1
train_ep_009929,obj__home__106a6c24,home,1
train_ep_009929,obj__cloth__b9d27d6b,cloth,1
train_ep_009929,obj__large_leaves__57c0a245,large leaves,1
train_ep_009929,obj__well__f9323f5b,well,1
train_ep_009930,obj__lion__6b42d00c,lion,1
train_ep_009930,obj__crystal__cc989606,crystal,1
train_ep_009930,obj__wizard__d8d3a01b,wizard,1
train_ep_009931,obj__candle__ce23a732,candle,1
train_ep_009931,obj__text__1cb251ec,text,1
train_ep_009931,obj__altar__ff70cae5,altar,1
train_ep_009931,obj__temple__44fdfd6b,temple,1
train_ep_009931,obj__wall__2d86bdac,wall,1
train_ep_009932,obj__altar__ff70cae5,altar,1
train_ep_009932,obj__alter__5667da2f,alter,1
train_ep_009932,obj__pew__08db7753,pew,1
train_ep_009932,obj__stained_glass__a27f240f,stained glass,1
train_ep_009932,obj__candle__ce23a732,candle,1
train_ep_009934,obj__work_of_art__f0a4082b,work of art,1
train_ep_009934,obj__gem__9855b7f5,gem,1
train_ep_009934,obj__gold__e07e81c2,gold,1
train_ep_009934,obj__goblets__9daf09d5,goblets,1
train_ep_009934,obj__plate__5da21a3e,plate,1
train_ep_009934,obj__silver__97f01451,silver,1
train_ep_009934,obj__coin__96a9519b,coin,1
train_ep_009935,obj__cooking_pot__d6065971,cooking pot,1
train_ep_009935,obj__door__2feaaf89,door,1
train_ep_009935,obj__kitchen__09228dac,kitchen,1
train_ep_009935,obj__window__05b8c74c,window,1
train_ep_009935,obj__meal__d9ed7694,meal,1
train_ep_009935,obj__room__fef2576d,room,1
train_ep_009935,obj__chair__a09272b5,chair,1
train_ep_009935,obj__building__1b20e902,building,1
train_ep_009936,obj__fountain__79de7a61,fountain,1
train_ep_009936,obj__pulpit__7fe264a8,pulpit,1
train_ep_009936,obj__picture__5456fc54,picture,1
train_ep_009936,obj__candle__ce23a732,candle,1
train_ep_009936,obj__statue__a643f0c6,statue,1
train_ep_009936,obj__window__05b8c74c,window,1
train_ep_009936,obj__adornment__f215cd95,adornment,1
train_ep_009936,obj__ceiling__246b2dd5,ceiling,1
train_ep_009937,obj__house__2ca63cdd,house,1
train_ep_009937,obj__horse__f1bdf5ed,horse,1
train_ep_009937,obj__large_green_land__da6c2794,large green land,1
train_ep_009937,obj__tree__c0af77cf,tree,1
train_ep_009938,obj__ruby__58e53d13,ruby,1
train_ep_009938,obj__stained_glass_window__d86160f4,stained-glass window,1
train_ep_009938,obj__sapphire__94149db1,sapphire,1
train_ep_009938,obj__altar__ff70cae5,altar,1
train_ep_009938,obj__daimond__60759e19,daimond,1
train_ep_009938,obj__cross__22aadb26,cross,1
train_ep_009938,obj__table__aab9e1de,table,1
train_ep_009939,obj__table__aab9e1de,table,1
train_ep_009939,obj__pan__96ac0342,pan,1
train_ep_009939,obj__plate__5da21a3e,plate,1
train_ep_009940,obj__execution_stand__ac2dd07e,execution stand,1
train_ep_009940,obj__food__62506be3,food,1
train_ep_009940,obj__dog__06d80eb0,dog,1
train_ep_009941,obj__street__1f4a9685,street,1
train_ep_009941,obj__flower__608f0b98,flower,1
train_ep_009941,obj__dune__cabdb101,dune,1
train_ep_009941,obj__cobblestone__e5ee4c19,cobblestone,1
train_ep_009941,obj__tree__c0af77cf,tree,1
train_ep_009941,obj__home__106a6c24,home,1
train_ep_009942,obj__wall__2d86bdac,wall,1
train_ep_009942,obj__dirty_and_grimy_floor__b5a23839,dirty and grimy floor,1
train_ep_009942,obj__puddle_of_water__efc19e00,puddle of water,1
train_ep_009943,obj__stone__0a840ef4,stone,1
train_ep_009943,obj__cement__c6d3456c,cement,1
train_ep_009963,obj__shield__28c69b4c,shield,1
train_ep_009963,obj__banner__12df53fe,banner,1
train_ep_009963,obj__roasting_meat__6c2db81b,roasting meat,1
train_ep_009963,obj__wine__3f206bd2,wine,1
train_ep_009963,obj__sweetmeat__20eb3f71,sweetmeat,1
train_ep_009963,obj__rough_clothing__0f8af01c,rough clothing,1
train_ep_009964,obj__torch__69756f3c,torch,1
train_ep_009964,obj__bar__37b51d19,bar,1
train_ep_009964,obj__shackle__bf676db8,shackle,1
train_ep_009964,obj__weapon__282aa351,weapon,1
train_ep_009964,obj__wall__2d86bdac,wall,1
train_ep_009964,obj__cell__8d27600b,cell,1
train_ep_009965,obj__kings_throne__528cca0d,kings throne,1
train_ep_009965,obj__armor_set__c3bfe09b,armor set,1
train_ep_009965,obj__kings_sword__74838ba0,kings sword,1
train_ep_009965,obj__big_chandelier__0bf29dde,big chandelier,1
train_ep_009965,obj__red_brick__89df469e,red brick,1
train_ep_009965,obj__knights_armor__d303ff7f,knights armor,1
train_ep_009966,obj__pot__ecbfde13,pot,1
train_ep_009966,obj__oven__2eb68694,oven,1
train_ep_009966,obj__pan__96ac0342,pan,1
train_ep_009967,obj__small_table__a17ce4c9,small table,1
train_ep_009967,obj__quill__63d5ed47,quill,1
train_ep_009967,obj__seat__554e4b55,seat,1
train_ep_009967,obj__rug__717de68e,rug,1
train_ep_009967,obj__blanket__b24f10fa,blanket,1
train_ep_009968,obj__monkey__d0763eda,monkey,1
train_ep_009968,obj__branch__9603a224,branch,1
train_ep_009968,obj__nests__9e4addf3,nests,1
train_ep_009968,obj__flower__608f0b98,flower,1
train_ep_009968,obj__reptile__74790f43,reptile,1
train_ep_009968,obj__branches__92ec19ff,branches,1
train_ep_009968,obj__bird__abaecf8c,bird,1
train_ep_009969,obj__spice__77f4de0c,spice,1
train_ep_009969,obj__food__62506be3,food,1
train_ep_009969,obj__tool__39ab32c5,tool,1
train_ep_009969,obj__beer__3e1867f5,beer,1
train_ep_009969,obj__blacksmith_s_hammer__922ff8c9,blacksmith's hammer,1
train_ep_009969,obj__flower__608f0b98,flower,1
train_ep_009969,obj__tapestry__8873d146,tapestry,1
train_ep_009970,obj__tool__39ab32c5,tool,1
train_ep_009970,obj__sheep__23ec24c5,sheep,1
train_ep_009970,obj__corn__c548ea99,corn,1
train_ep_009970,obj__food_storage__d30bfe34,food storage,1
train_ep_009970,obj__horse__f1bdf5ed,horse,1
train_ep_009971,obj__tapestry__8873d146,tapestry,1
train_ep_009971,obj__chair__a09272b5,chair,1
train_ep_009971,obj__ornate_throne__6d2124f0,ornate throne,1
train_ep_009971,obj__banquet__c0d9ac80,banquet,1
train_ep_009971,obj__beam__5435eeb7,beam,1
train_ep_009971,obj__silverware__1d574946,silverware,1
train_ep_009971,obj__table__aab9e1de,table,1
train_ep_009972,obj__plate__5da21a3e,plate,1
train_ep_009972,obj__pot__ecbfde13,pot,1
train_ep_009972,obj__counter__886bb73b,counter,1
train_ep_009972,obj__cupboard__cba460ea,cupboard,1
train_ep_009972,obj__other_tools__4983ca9c,other tools,1
train_ep_009972,obj__shelf__1f650330,shelf,1
train_ep_009972,obj__silverware__1d574946,silverware,1
train_ep_009972,obj__stone_oven__16b9fb23,stone oven,1
train_ep_009973,obj__small_vine__101a74df,small vine,1
train_ep_009973,obj__bush__dbbc546e,bush,1
train_ep_009973,obj__flower__608f0b98,flower,1
train_ep_009973,obj__cup__f3f58ee4,cup,1
train_ep_009973,obj__wall__2d86bdac,wall,1
train_ep_009973,obj__seat__554e4b55,seat,1
train_ep_009973,obj__plate__5da21a3e,plate,1
train_ep_009973,obj__bed__001cbc05,bed,1
train_ep_009973,obj__baskets_of_flowers__ccff3130,baskets of flowers,1
train_ep_009973,obj__plant__9ea0a36b,plant,1
train_ep_009973,obj__table__aab9e1de,table,1
train_ep_009973,obj__ceiling__246b2dd5,ceiling,1
train_ep_009974,obj__clouds__073caed7,clouds,1
train_ep_009974,obj__sky__900bc885,sky,1
train_ep_009974,obj__crystal_blue_sky__82920573,crystal blue sky,1
train_ep_009974,obj__face__d5ca3224,face,1
train_ep_009974,obj__sandstone__cde1652e,sandstone,1
train_ep_009974,obj__kindgdom_s_desert__6d84dcdd,kindgdom's desert,1
train_ep_009975,obj__stone__0a840ef4,stone,1
train_ep_009975,obj__platform__34a6e5d6,platform,1
train_ep_009975,obj__wooden_platform__5cf03d2b,wooden platform,1
train_ep_009975,obj__knife__4cbfe673,knife,1
train_ep_009976,obj__armor__3ee45b1f,armor,1
train_ep_009976,obj__pike__fa7735b7,pike,1
train_ep_009976,obj__shield__28c69b4c,shield,1
train_ep_009976,obj__sword__f3b462d9,sword,1
train_ep_009976,obj__flail__a0964006,flail,1
train_ep_009976,obj__spears__8ba35d7d,spears,1
train_ep_009977,obj__chain__9951112f,chain,1
train_ep_009977,obj__torture_equipment__43bba101,torture equipment,1
train_ep_009977,obj__blood__6b157916,blood,1
train_ep_009977,obj__floor__75158758,floor,1
train_ep_009977,obj__wall__2d86bdac,wall,1
train_ep_009977,obj__chair__a09272b5,chair,1
train_ep_009977,obj__cell__8d27600b,cell,1
train_ep_009977,obj__table__aab9e1de,table,1
train_ep_009977,obj__instrument__2d083cc4,instrument,1
train_ep_009977,obj__iron_maiden__cf6f0b2d,iron maiden,1
train_ep_009978,obj__red_carpet__268d65fc,red carpet,1
train_ep_009978,obj__gold__e07e81c2,gold,1
train_ep_009978,obj__jewel__29d233ae,jewel,1
train_ep_009978,obj__sculpture__5aeef5db,sculpture,1
train_ep_009979,obj__chair__a09272b5,chair,1
train_ep_009979,obj__chandelier__9ac23ec9,chandelier,1
train_ep_009979,obj__mirror__fbe322a8,mirror,1
train_ep_009979,obj__big_bed__aa3d4fd7,big bed,1
train_ep_009979,obj__ornament__417d2d18,ornament,1
train_ep_009979,obj__lamps__399daeca,lamps,1
train_ep_009979,obj__rug__717de68e,rug,1
train_ep_009987,obj__mountain__ec6d9c89,mountain,1
train_ep_009987,obj__fountaints__9ba42934,fountaints,1
train_ep_009987,obj__bench__1d28d258,bench,1
train_ep_009987,obj__incense__9ce99053,incense,1
train_ep_009987,obj__grass__09d440e4,grass,1
train_ep_009987,obj__candle__ce23a732,candle,1
train_ep_009987,obj__wall__2d86bdac,wall,1
train_ep_009987,obj__window__05b8c74c,window,1
train_ep_009987,obj__river__a5b03048,river,1
train_ep_009987,obj__hill__debaee4a,hill,1
train_ep_009987,obj__plant__9ea0a36b,plant,1
train_ep_009988,obj__mattress__64b51654,mattress,1
train_ep_009988,obj__bed__001cbc05,bed,1
train_ep_009988,obj__jewelry__449de323,jewelry,1
train_ep_009988,obj__bell__8d45c85b,bell,1
train_ep_009988,obj__chifferobe__0b2d9319,chifferobe,1
train_ep_009988,obj__plush_mattress__4841c20b,plush mattress,1
train_ep_009989,obj__single_tent__a87e256b,single tent,1
train_ep_009989,obj__palm_tree__5c5c66e2,palm tree,1
train_ep_009990,obj__hand_carved_stone__5ee6448f,hand carved stone,1
train_ep_009990,obj__swing__ce04e521,swing,1
train_ep_009990,obj__cobblestone_walkway__78a18150,cobblestone walkway,1
train_ep_009990,obj__stone_bench__f9b1f4a1,stone bench,1
train_ep_009990,obj__flower__608f0b98,flower,1
train_ep_009991,obj__statue__a643f0c6,statue,1
train_ep_009991,obj__bed__001cbc05,bed,1
train_ep_009991,obj__finest_silk_and_velvet__4b240706,finest silk and velvet,2
train_ep_009991,obj__fireplace__f0cd112e,fireplace,1
train_ep_009991,obj__bed_big__c0df2fb5,bed big,1
train_ep_009992,obj__skins__ada1fd05,skins,1
train_ep_009992,obj__weapon__282aa351,weapon,1
train_ep_009992,obj__candle__ce23a732,candle,1
train_ep_009992,obj__piece__5ae34741,piece,1
train_ep_009992,obj__armor__3ee45b1f,armor,1
train_ep_009992,obj__leather_cloth__674a4e2b,leather cloth,1
train_ep_009992,obj__statue_of_a_god__4d7a3231,statue of a god,1
train_ep_009992,obj__copper_vase__b9868dce,copper vase,1
train_ep_009993,obj__flower__608f0b98,flower,1
train_ep_009993,obj__headstone__b74caf85,headstone,1
train_ep_009993,obj__fence__dc42bba7,fence,1
train_ep_009993,obj__cross__22aadb26,cross,1
train_ep_009994,obj__food__62506be3,food,1
train_ep_009994,obj__gallows__4857f076,gallows,1
train_ep_009994,obj__armor__3ee45b1f,armor,1
train_ep_009994,obj__cloth__b9d27d6b,cloth,1
train_ep_009994,obj__building__1b20e902,building,1
train_ep_009994,obj__weapon__282aa351,weapon,1
train_ep_009995,obj__flower__608f0b98,flower,1
train_ep_009995,obj__personalized_tomb__00358b31,personalized tomb,1
train_ep_009995,obj__jewel__29d233ae,jewel,1
train_ep_009995,obj__precious_stone__83231a3f,precious stone,1
train_ep_009995,obj__tomb__bc804441,tomb,1
train_ep_009995,obj__tombs__39013ac3,tombs,1
train_ep_009995,obj__treasures__6900d0f4,treasures,1
train_ep_009996,obj__fields__d05b6ed7,fields,1
train_ep_009996,obj__grass__09d440e4,grass,1
train_ep_009996,obj__wildflower__0cf83c1b,wildflower,1
train_ep_009997,obj__idol__416c1556,idol,1
train_ep_009997,obj__cross__22aadb26,cross,1
train_ep_009997,obj__cloth_and_drape__16b14aa3,cloth and drape,1
train_ep_009997,obj__goblet__2c7ff6e4,goblet,1
train_ep_009998,obj__animal__1e4483e8,animal,1
train_ep_009998,obj__smell__d938ad5c,smell,1
train_ep_009999,obj__ship__2a3f1166,ship,1
train_ep_009999,obj__crane__b0267358,crane,1
train_ep_009999,obj__fishing_ships__153dcbf9,fishing ships,1
train_ep_009999,obj__dock__05debdb8,dock,1
train_ep_009999,obj__water_gate__d7948cfb,water gate,1
train_ep_009999,obj__metal_fitting__2d034c0c,metal fitting,1
train_ep_009999,obj__rope__379e86ff,rope,1
train_ep_009999,obj__wood__22811dd9,wood,1
train_ep_009999,obj__rope_work__ca13d844,rope work,1
train_ep_009999,obj__water_gate_is_all_harden_wood__a090dac5,water gate is all harden wood,1
train_ep_010000,obj__seat__554e4b55,seat,1
train_ep_010000,obj__golden_trim__74cc75fd,golden trim,1
train_ep_010000,obj__golden_cloth__97aa2af8,golden cloth,1
train_ep_010001,obj__red_carpet__268d65fc,red carpet,1
train_ep_010001,obj__sculpture__5aeef5db,sculpture,1
train_ep_010001,obj__gold__e07e81c2,gold,1
train_ep_010001,obj__jewel__29d233ae,jewel,1
train_ep_010002,obj__candle__ce23a732,candle,1
train_ep_010002,obj__temple__44fdfd6b,temple,1
train_ep_010002,obj__tapestry__8873d146,tapestry,1
train_ep_010002,obj__alter__5667da2f,alter,1
train_ep_010002,obj__red_silk_prayer_bench__4683e4a4,red silk prayer bench,1
train_ep_010003,obj__flower__608f0b98,flower,1
train_ep_010003,obj__stone__0a840ef4,stone,1
train_ep_010003,obj__tree__c0af77cf,tree,1
train_ep_010003,obj__trail__c6b8b330,trail,1
train_ep_010003,obj__treasure__82210e61,treasure,1
train_ep_010004,obj__wood_flooring__8ed44a5e,wood flooring,1
train_ep_010004,obj__boat__dd8fc45d,boat,1
train_ep_010004,obj__pole__8ebcf604,pole,1
train_ep_010004,obj__small_wooden_structure__2eb6e08b,small wooden structure,1
train_ep_010015,obj__crab__bd589331,crab,1
train_ep_010015,obj__treasure__82210e61,treasure,1
train_ep_010015,obj__thing__8afc1e9b,thing,1
train_ep_010015,obj__water__9460370b,water,1
train_ep_010015,obj__turquoise_color_water__0b38299c,turquoise color water,1
