character_id,episode_id,character_name,source_field
char__people,train_ep_009921,people,agents
char__grass_snake,train_ep_009922,grass snake,agents
char__rat,train_ep_009922,rat,agents
char__butler,train_ep_009923,butler,agents
char__chef,train_ep_009923,chef,agents
char__knight,train_ep_009924,knight,agents
char__town_baker,train_ep_009924,town baker,agents
char__person,train_ep_009925,person,agents
char__queen_s_subject,train_ep_009925,queen's subject,agents
char__cow,train_ep_009926,cow,agents
char__farmer,train_ep_009926,farmer,agents
char__guest,train_ep_009927,guest,agents
char__servant,train_ep_009927,servant,agents
char__insect,train_ep_009928,insect,agents
char__priest,train_ep_009928,priest,agents
char__master_wizard,train_ep_009929,master wizard,agents
char__mystical_lion,train_ep_009930,mystical lion,agents
char__wizard_overseer,train_ep_009930,wizard overseer,agents
char__although_the_temple_is_full_no_one_is_speaking_and_all_you_can_hear_are_muted_scuffling_feet,train_ep_009931,although the temple is full no one is speaking and all you can hear are muted scuffling feet,agents
char__spirits_of_our_ancestors,train_ep_009931,spirits of our ancestors,agents
char__big_sheep_like_brown_dog,train_ep_009932,big sheep-like brown dog,agents
char__server,train_ep_009932,server,agents
char__creature,train_ep_009933,creature,agents
char__spider,train_ep_009933,spider,agents
char__dragon,train_ep_009934,dragon,agents
char__intruder,train_ep_009934,intruder,agents
char__father,train_ep_009935,father,agents
char__grandmother,train_ep_009935,grandmother,agents
char__priest,train_ep_009936,priest,agents
char__worshiper,train_ep_009936,worshiper,agents
char__king_omako_iii,train_ep_009937,king omako iii,agents
char__military_commander,train_ep_009937,military commander,agents
char__bird,train_ep_009938,bird,agents
char__person,train_ep_009938,person,agents
char__entertainer,train_ep_009939,entertainer,agents
char__villager,train_ep_009939,villager,agents
char__dogs,train_ep_009940,dogs,agents
char__royal,train_ep_009940,royal,agents
char__horse,train_ep_009941,horse,agents
char__noble,train_ep_009941,noble,agents
char__many_insects,train_ep_009942,many insects,agents
char__rodent,train_ep_009942,rodent,agents
char__dog,train_ep_009943,dog,agents
char__knight_captain_or_general_that_may_oversee_the_guards,train_ep_009943,knight captain or general that may oversee the guards,agents
char__cooks,train_ep_009944,cooks,agents
char__guest,train_ep_009944,guest,agents
char__families,train_ep_009945,families,agents
char__traveler,train_ep_009945,traveler,agents
char__rat,train_ep_009946,rat,agents
char__sailor,train_ep_009946,sailor,agents
char__guard,train_ep_009947,guard,agents
char__pet_cat,train_ep_009947,pet cat,agents
char__grandmother,train_ep_009948,grandmother,agents
char__merchant,train_ep_009948,merchant,agents
char__archaeologist,train_ep_009949,archaeologist,agents
char__monk,train_ep_009949,monk,agents
char__royal_chef,train_ep_009950,royal chef,agents
char__vigilant_guard,train_ep_009950,vigilant guard,agents
char__father,train_ep_009951,father,agents
char__noble,train_ep_009951,noble,agents
char__lord,train_ep_009952,lord,agents
char__merchant,train_ep_009952,merchant,agents
char__merchant,train_ep_009953,merchant,agents
char__warrior,train_ep_009953,warrior,agents
char__pastor,train_ep_009954,pastor,agents
char__priest,train_ep_009954,priest,agents
char__flirty_barmaid,train_ep_009955,flirty barmaid,agents
char__musician,train_ep_009955,musician,agents
char__congregant,train_ep_009956,congregant,agents
char__minister,train_ep_009956,minister,agents
char__bride,train_ep_009957,bride,agents
char__guard,train_ep_009957,guard,agents
char__king,train_ep_009958,king,agents
char__thief,train_ep_009958,thief,agents
char__knight,train_ep_009959,knight,agents
char__servant,train_ep_009959,servant,agents
char__faery,train_ep_009960,faery,agents
char__wealthy_bookshop_owner,train_ep_009960,wealthy bookshop owner,agents
char__alchemist,train_ep_009961,alchemist,agents
char__assistant,train_ep_009961,assistant,agents
char__fish,train_ep_009962,fish,agents
char__tadpole,train_ep_009962,tadpole,agents
char__farmers,train_ep_009963,farmers,agents
char__vendor,train_ep_009963,vendor,agents
char__guard,train_ep_009964,guard,agents
char__prisoner,train_ep_009964,prisoner,agents
char__jester,train_ep_009965,jester,agents
char__visitor,train_ep_009965,visitor,agents
char__king_fulmer,train_ep_009966,king fulmer,agents
char__soldier_named_ulmer,train_ep_009966,soldier named ulmer,agents
char__clergyman,train_ep_009967,clergyman,agents
char__family,train_ep_009967,family,agents
char__butterfly,train_ep_009968,butterfly,agents
char__monkey,train_ep_009968,monkey,agents
char__child,train_ep_009969,child,agents
char__merchant,train_ep_009969,merchant,agents
char__chicken,train_ep_009970,chicken,agents
char__farmers,train_ep_009970,farmers,agents
char__weddings,train_ep_009971,weddings,agents
char__witch,train_ep_009971,witch,agents
char__child,train_ep_009972,child,agents
char__family_member,train_ep_009972,family member,agents
char__faery,train_ep_009973,faery,agents
char__goblin,train_ep_009973,goblin,agents
char__god_of_their_pagan_religion,train_ep_009974,god of their pagan religion,agents
char__vulture,train_ep_009974,vulture,agents
char__priests,train_ep_009975,priests,agents
char__villager,train_ep_009975,villager,agents
char__dignitary,train_ep_009976,dignitary,agents
char__squire,train_ep_009976,squire,agents
char__guard,train_ep_009977,guard,agents
char__soldier,train_ep_009977,soldier,agents
char__king,train_ep_009978,king,agents
char__person,train_ep_009978,person,agents
char__man,train_ep_009979,man,agents
char__queen,train_ep_009979,queen,agents
char__customer,train_ep_009980,customer,agents
char__fisherman,train_ep_009980,fisherman,agents
char__sailor,train_ep_009981,sailor,agents
char__traveler,train_ep_009981,traveler,agents
char__family_dog,train_ep_009982,family dog,agents
char__watchman,train_ep_009982,watchman,agents
char__monk,train_ep_009983,monk,agents
char__small_living_thing,train_ep_009983,small living thing,agents
char__chef,train_ep_009984,chef,agents
char__guest,train_ep_009984,guest,agents
char__god,train_ep_009985,god,agents
char__maid,train_ep_009985,maid,agents
char__snakes,train_ep_009986,snakes,agents
char__spider,train_ep_009986,spider,agents
char__farmer,train_ep_009987,farmer,agents
char__squirrel,train_ep_009987,squirrel,agents
char__king_consort,train_ep_009988,king consort,agents
char__queen_s,train_ep_009988,queen's,agents
char__lost_traveler,train_ep_009989,lost traveler,agents
char__traveler_long_past,train_ep_009989,traveler long past,agents
char__ladies,train_ep_009990,ladies,agents
char__queen,train_ep_009990,queen,agents
char__future_heir_to_the_throne,train_ep_009991,future heir to the throne,agents
char__servant,train_ep_009991,servant,agents
char__evil_priestess,train_ep_009992,evil priestess,agents
char__peasant,train_ep_009992,peasant,agents
char__gravedigger,train_ep_009993,gravedigger,agents
char__loved_ones,train_ep_009993,loved ones,agents
char__child,train_ep_009994,child,agents
char__peasant,train_ep_009994,peasant,agents
char__emperor,train_ep_009995,emperor,agents
char__empress,train_ep_009995,empress,agents
char__deer,train_ep_009996,deer,agents
char__ox,train_ep_009996,ox,agents
char__peasant,train_ep_009997,peasant,agents
char__priest,train_ep_009997,priest,agents
char__chef,train_ep_009998,chef,agents
char__waiter,train_ep_009998,waiter,agents
char__craftsman,train_ep_009999,craftsman,agents
char__foreman_ordering_his_workers,train_ep_009999,foreman ordering his workers,agents
char__nun,train_ep_010000,nun,agents
char__priest,train_ep_010000,priest,agents
char__maid,train_ep_010001,maid,agents
char__person,train_ep_010001,person,agents
char__demon,train_ep_010002,demon,agents
char__kings,train_ep_010002,kings,agents
char__person,train_ep_010003,person,agents
char__small_animals,train_ep_010003,small animals,agents
char__fisherman,train_ep_010004,fisherman,agents
char__villager,train_ep_010004,villager,agents
char__colorful_bird,train_ep_010005,colorful bird,agents
char__predator,train_ep_010005,predator,agents
char__guard,train_ep_010006,guard,agents
char__servant,train_ep_010006,servant,agents
char__fish,train_ep_010007,fish,agents
char__queen,train_ep_010007,queen,agents
char__bird,train_ep_010008,bird,agents
char__peasant,train_ep_010008,peasant,agents
char__hunting_dog,train_ep_010009,hunting dog,agents
char__miner,train_ep_010009,miner,agents
char__jester,train_ep_010010,jester,agents
char__soldier,train_ep_010010,soldier,agents
char__member,train_ep_010011,member,agents
char__small_living_thing,train_ep_010011,small living thing,agents
char__sheep,train_ep_010012,sheep,agents
char__visitor,train_ep_010012,visitor,agents
char__empress,train_ep_010013,empress,agents
char__sister,train_ep_010013,sister,agents
char__child,train_ep_010014,child,agents
char__noble,train_ep_010014,noble,agents
char__dolphin,train_ep_010015,dolphin,agents
char__mermaid,train_ep_010015,mermaid,agents
char__cow,train_ep_010016,cow,agents
char__farmer,train_ep_010016,farmer,agents
char__person,train_ep_010017,person,agents
char__priest,train_ep_010017,priest,agents
char__king,train_ep_010018,king,agents
char__nobel,train_ep_010018,nobel,agents
char__family_member,train_ep_010019,family member,agents
char__talking_cat,train_ep_010019,talking cat,agents
char__child,train_ep_010020,child,agents
char__his_wife,train_ep_010020,his wife,agents
char__dogs,train_ep_010021,dogs,agents
char__traitor,train_ep_010021,traitor,agents
char__farmers,train_ep_010022,farmers,agents
char__worker,train_ep_010022,worker,agents
char__milk_man,train_ep_010023,milk man,agents
char__troop,train_ep_010023,troop,agents
char__challenger,train_ep_010024,challenger,agents
char__dragon,train_ep_010024,dragon,agents
char__painter,train_ep_010025,painter,agents
char__worker,train_ep_010025,worker,agents
char__adventurer,train_ep_010026,adventurer,agents
char__ghost,train_ep_010026,ghost,agents
char__dog,train_ep_010027,dog,agents
char__tribe_chief,train_ep_010027,tribe chief,agents
char__noble,train_ep_010028,noble,agents
char__villager,train_ep_010028,villager,agents
char__assistant,train_ep_010029,assistant,agents
char__bazaar_owner,train_ep_010029,bazaar owner,agents
char__guard,train_ep_010030,guard,agents
char__rabid_rat,train_ep_010030,rabid rat,agents
char__dog,train_ep_010031,dog,agents
char__person,train_ep_010031,person,agents
char__animal,train_ep_010032,animal,agents
char__child,train_ep_010032,child,agents
char__colorful_bird,train_ep_010033,colorful bird,agents
char__monkey,train_ep_010033,monkey,agents
char__bishop,train_ep_010034,bishop,agents
char__priest_s_mistress,train_ep_010034,priest's mistress,agents
char__priest,train_ep_010035,priest,agents
char__waiting_priest,train_ep_010035,waiting priest,agents
char__animal,train_ep_010036,animal,agents
char__ghost,train_ep_010036,ghost,agents
char__man,train_ep_010037,man,agents
char__villager,train_ep_010037,villager,agents
char__ghost,train_ep_010038,ghost,agents
char__prisoner,train_ep_010038,prisoner,agents
char__enemy,train_ep_010039,enemy,agents
char__staircase,train_ep_010039,staircase,agents
char__guest,train_ep_010040,guest,agents
char__waitress,train_ep_010040,waitress,agents
char__bartender,train_ep_010041,bartender,agents
char__craftsman,train_ep_010041,craftsman,agents
char__executioners,train_ep_010042,executioners,agents
char__king,train_ep_010042,king,agents
char__townperson,train_ep_010043,townperson,agents
char__villager,train_ep_010043,villager,agents
char__king,train_ep_010044,king,agents
char__servant,train_ep_010044,servant,agents
char__chicken,train_ep_010045,chicken,agents
char__pig,train_ep_010045,pig,agents
char__musician,train_ep_010046,musician,agents
char__servant,train_ep_010046,servant,agents
char__merchant,train_ep_010047,merchant,agents
char__villager,train_ep_010047,villager,agents
char__goat,train_ep_010048,goat,agents
char__supplicant,train_ep_010048,supplicant,agents
char__rat,train_ep_010049,rat,agents
char__witch,train_ep_010049,witch,agents
char__baby,train_ep_010050,baby,agents
char__mate,train_ep_010050,mate,agents
char__friends,train_ep_010051,friends,agents
char__humble_knight,train_ep_010051,humble knight,agents
char__light,train_ep_010052,light,agents
char__queen,train_ep_010052,queen,agents
char__person,train_ep_010053,person,agents
char__rat,train_ep_010053,rat,agents
char__family_member,train_ep_010054,family member,agents
char__jester,train_ep_010054,jester,agents
char__inhabitant,train_ep_010055,inhabitant,agents
char__scribe_constantly_writing,train_ep_010055,scribe constantly writing,agents
char__monk,train_ep_010056,monk,agents
char__scribe,train_ep_010056,scribe,agents
char__guard,train_ep_010057,guard,agents
char__watcher,train_ep_010057,watcher,agents
char__mourner,train_ep_010058,mourner,agents
char__ogre,train_ep_010058,ogre,agents
char__priests,train_ep_010059,priests,agents
char__thief,train_ep_010059,thief,agents
char__acolyte,train_ep_010060,acolyte,agents
char__high_priestess,train_ep_010060,high priestess,agents
char__guard,train_ep_010061,guard,agents
char__king,train_ep_010061,king,agents
char__townperson,train_ep_010062,townperson,agents
char__villager,train_ep_010062,villager,agents
char__grave_digger,train_ep_010063,grave digger,agents
char__salesman,train_ep_010063,salesman,agents
char__child,train_ep_010064,child,agents
char__traveler,train_ep_010064,traveler,agents
char__child,train_ep_010065,child,agents
char__miner,train_ep_010065,miner,agents
char__guard,train_ep_010066,guard,agents
char__noble,train_ep_010066,noble,agents
char__flirty_barmaid,train_ep_010067,flirty barmaid,agents
char__old_maniacal_man,train_ep_010067,old maniacal man,agents
char__farmer,train_ep_010068,farmer,agents
char__lord,train_ep_010068,lord,agents
char__soldier,train_ep_010069,soldier,agents
char__torture_master,train_ep_010069,torture master,agents
char__groom,train_ep_010070,groom,agents
