episode_id,location_id,location_name,location_category
unseen_ep_000356,loc__underwater_aquapolis__ab9ecec2,underwater aquapolis,underwater aquapolis
unseen_ep_000357,loc__marketplace__bc5986eb,marketplace,underwater aquapolis
unseen_ep_000358,loc__neptune_s_throne_room__366db518,neptune's throne room,underwater aquapolis
unseen_ep_000359,loc__lords_treasury__3cdd9156,lords treasury,underwater aquapolis
unseen_ep_000360,loc__thrones_of_death__ca497d32,thrones of death,netherworld
unseen_ep_000361,loc__mess_hall_of_the_servants__01fea9e1,mess hall of the servants,city in the clouds
unseen_ep_000362,loc__grand_hall_of_the_city__de821d93,grand hall of the city,city in the clouds
unseen_ep_000363,loc__endless_strait__da7b4cf2,endless strait,frozen tundra
unseen_ep_000364,loc__frozen_outpost__52b0f047,frozen outpost,frozen tundra
unseen_ep_000365,loc__eating_area_of_cave__e38c0232,eating area of cave,frozen tundra
unseen_ep_000366,loc__inside_of_a_igloo__99fa18bc,inside of a igloo,frozen tundra
unseen_ep_000367,loc__research_laboratory__b88ff6dc,research laboratory,frozen tundra
unseen_ep_000368,loc__fountain_of_youth__1898dde6,fountain of youth,magical realm
unseen_ep_000369,loc__elf_s_room__5a779e7e,elf's room,magical realm
unseen_ep_000370,loc__cabin_of_an_ogre__4b67654c,cabin of an ogre,magical realm
unseen_ep_000371,loc__lower_dungeon__fc71e0bb,lower dungeon,netherworld
unseen_ep_000372,loc__dark_kings_throne_room__15b00f01,dark kings throne room,netherworld
unseen_ep_000373,loc__reaper_s_lair__352c6287,reaper's lair,netherworld
unseen_ep_000374,loc__stonehenge__1204dec0,stonehenge,supernatural
unseen_ep_000375,loc__toad_hollow__e8b42595,toad hollow,underwater aquapolis
unseen_ep_000376,loc__dungeon__e0dc3209,dungeon,underwater aquapolis
unseen_ep_000377,loc__geothermal_valley__cd833ed1,geothermal valley,underwater aquapolis
unseen_ep_000378,loc__harp_store__9d737c2c,harp store,city in the clouds
unseen_ep_000379,loc__ice_cave__184df9ef,ice cave,frozen tundra
unseen_ep_000380,loc__entrance_to_a_cave__5eb6c7a9,entrance to a cave,frozen tundra
unseen_ep_000381,loc__entry_to_icy_fortress__d6ddb556,entry to icy fortress,frozen tundra
unseen_ep_000382,loc__ice_cave__184df9ef,ice cave,frozen tundra
unseen_ep_000383,loc__ice_cave__184df9ef,ice cave,frozen tundra
unseen_ep_000384,loc__swamp__5d47a77d,swamp,magical realm
unseen_ep_000385,loc__faeries_den__55ca3164,faeries den,magical realm
unseen_ep_000386,loc__creature_cave__d8fe9a8b,creature cave,magical realm
unseen_ep_000387,loc__cavern__420041ed,cavern,netherworld
unseen_ep_000388,loc__torture_chanber__05d2ec5d,torture chanber,netherworld
unseen_ep_000389,loc__devils_castle__69f49222,devils castle,netherworld
unseen_ep_000390,loc__whipping_chamber__9fe9163d,whipping chamber,netherworld
unseen_ep_000391,loc__lava_lake__6ff3dd72,lava lake,netherworld
unseen_ep_000392,loc__ghost_monk_quarters__e5fd640e,ghost monk quarters,supernatural
unseen_ep_000393,loc__astral_plane__ed73f5b8,astral plane,supernatural
unseen_ep_000394,loc__bridge_in_the_forest__76e6fedf,bridge in the forest,supernatural
unseen_ep_000395,loc__tool_shed__5a0c79ce,tool shed,underwater aquapolis
unseen_ep_000396,loc__dragon_lift__003e9c27,dragon lift,city in the clouds
unseen_ep_000397,loc__fighting_arena_inside_tourney_grounds__3c6d9fb5,fighting arena inside tourney grounds,supernatural
unseen_ep_000398,loc__farmhouse__262eacb6,farmhouse,underwater aquapolis
unseen_ep_000399,loc__cloud_nine_bar__1a6e68d0,cloud nine bar,city in the clouds
unseen_ep_000400,loc__wizards_dragon_egg_incubatory__3cfe4c3e,wizards dragon egg incubatory,city in the clouds
unseen_ep_000401,loc__observatory__c9554bf9,observatory,city in the clouds
unseen_ep_000402,loc__moon_observatory__6e08ae89,moon observatory,city in the clouds
unseen_ep_000403,loc__main_square_of_the_city_in_the_clouds__b82033e4,main square of the city in the clouds,city in the clouds
unseen_ep_000404,loc__living_room__595201ed,living room,frozen tundra
unseen_ep_000405,loc__hidden_cave__3fcdde29,hidden cave,frozen tundra
unseen_ep_000406,loc__abyss__7321a0a6,abyss,frozen tundra
unseen_ep_000407,loc__den__32ce9c04,den,frozen tundra
unseen_ep_000408,loc__festival_room__93fdb036,festival room,frozen tundra
unseen_ep_000409,loc__large_ice_cave__73912ded,large ice cave,frozen tundra
unseen_ep_000410,loc__secret_magician_s_workshop__b9c18e38,secret magician's workshop,magical realm
unseen_ep_000411,loc__royal_tent__49ddd772,royal tent,magical realm
unseen_ep_000412,loc__echo_hall__815ea5f4,echo hall,magical realm
unseen_ep_000413,loc__inside_of_a_troll_cave__0ecd0508,inside of a troll cave,magical realm
unseen_ep_000414,loc__devil_s_den__8cbc630d,devil's den,netherworld
unseen_ep_000415,loc__withered_gardens__9675f2c6,withered gardens,netherworld
unseen_ep_000416,loc__dungeon__e0dc3209,dungeon,netherworld
unseen_ep_000417,loc__pit_of_despair__9049d5d0,pit of despair,netherworld
unseen_ep_000418,loc__viewing_room__b9a54aac,viewing room,netherworld
unseen_ep_000419,loc__lord_s_castle__133c54bb,lord's castle,netherworld
unseen_ep_000420,loc__haunted_basement__712f5d73,haunted basement,supernatural
unseen_ep_000421,loc__glade_of_mysteries__e483c303,glade of mysteries,supernatural
unseen_ep_000422,loc__underwater_marketplace__5f463824,underwater marketplace,underwater aquapolis
unseen_ep_000423,loc__research_lab__4dd7f78d,research lab,underwater aquapolis
unseen_ep_000424,loc__dry_dock_room__c3554647,dry dock room,underwater aquapolis
unseen_ep_000425,loc__underwater_aquapolis__ab9ecec2,underwater aquapolis,underwater aquapolis
unseen_ep_000426,loc__neptune_s_throne_room__366db518,neptune's throne room,underwater aquapolis
unseen_ep_000427,loc__frozen_outpost__52b0f047,frozen outpost,frozen tundra
unseen_ep_000428,loc__marketplace__bc5986eb,marketplace,underwater aquapolis
unseen_ep_000429,loc__mess_hall_of_the_servants__01fea9e1,mess hall of the servants,city in the clouds
unseen_ep_000430,loc__lords_treasury__3cdd9156,lords treasury,underwater aquapolis
unseen_ep_000431,loc__thrones_of_death__ca497d32,thrones of death,netherworld
unseen_ep_000432,loc__grand_hall_of_the_city__de821d93,grand hall of the city,city in the clouds
unseen_ep_000433,loc__endless_strait__da7b4cf2,endless strait,frozen tundra
unseen_ep_000434,loc__inside_of_a_igloo__99fa18bc,inside of a igloo,frozen tundra
unseen_ep_000435,loc__eating_area_of_cave__e38c0232,eating area of cave,frozen tundra
unseen_ep_000436,loc__research_laboratory__b88ff6dc,research laboratory,frozen tundra
unseen_ep_000437,loc__fountain_of_youth__1898dde6,fountain of youth,magical realm
unseen_ep_000438,loc__elf_s_room__5a779e7e,elf's room,magical realm
unseen_ep_000439,loc__cabin_of_an_ogre__4b67654c,cabin of an ogre,magical realm
unseen_ep_000440,loc__reaper_s_lair__352c6287,reaper's lair,netherworld
unseen_ep_000441,loc__lower_dungeon__fc71e0bb,lower dungeon,netherworld
unseen_ep_000442,loc__dark_kings_throne_room__15b00f01,dark kings throne room,netherworld
unseen_ep_000443,loc__stonehenge__1204dec0,stonehenge,supernatural
unseen_ep_000444,loc__toad_hollow__e8b42595,toad hollow,underwater aquapolis
unseen_ep_000445,loc__dungeon__e0dc3209,dungeon,underwater aquapolis
unseen_ep_000446,loc__geothermal_valley__cd833ed1,geothermal valley,underwater aquapolis
unseen_ep_000447,loc__cloud_tavern__40cf4583,cloud tavern,city in the clouds
unseen_ep_000448,loc__harp_store__9d737c2c,harp store,city in the clouds
unseen_ep_000449,loc__ice_cave__184df9ef,ice cave,frozen tundra
unseen_ep_000450,loc__entrance_to_a_cave__5eb6c7a9,entrance to a cave,frozen tundra
unseen_ep_000451,loc__entry_to_icy_fortress__d6ddb556,entry to icy fortress,frozen tundra
unseen_ep_000452,loc__ice_cave__184df9ef,ice cave,frozen tundra
unseen_ep_000453,loc__ice_cave__184df9ef,ice cave,frozen tundra
unseen_ep_000454,loc__swamp__5d47a77d,swamp,magical realm
unseen_ep_000455,loc__faeries_den__55ca3164,faeries den,magical realm
unseen_ep_000456,loc__creature_cave__d8fe9a8b,creature cave,magical realm
unseen_ep_000457,loc__cavern__420041ed,cavern,netherworld
unseen_ep_000458,loc__torture_chanber__05d2ec5d,torture chanber,netherworld
unseen_ep_000459,loc__devils_castle__69f49222,devils castle,netherworld
unseen_ep_000460,loc__whipping_chamber__9fe9163d,whipping chamber,netherworld
unseen_ep_000461,loc__lava_lake__6ff3dd72,lava lake,netherworld
unseen_ep_000462,loc__ghost_monk_quarters__e5fd640e,ghost monk quarters,supernatural
unseen_ep_000463,loc__astral_plane__ed73f5b8,astral plane,supernatural
unseen_ep_000464,loc__bridge_in_the_forest__76e6fedf,bridge in the forest,supernatural
unseen_ep_000465,loc__fighting_arena_inside_tourney_grounds__3c6d9fb5,fighting arena inside tourney grounds,supernatural
unseen_ep_000466,loc__tool_shed__5a0c79ce,tool shed,underwater aquapolis
unseen_ep_000467,loc__farmhouse__262eacb6,farmhouse,underwater aquapolis
unseen_ep_000468,loc__dragon_lift__003e9c27,dragon lift,city in the clouds
unseen_ep_000469,loc__cloud_nine_bar__1a6e68d0,cloud nine bar,city in the clouds
unseen_ep_000470,loc__wizards_dragon_egg_incubatory__3cfe4c3e,wizards dragon egg incubatory,city in the clouds
unseen_ep_000471,loc__observatory__c9554bf9,observatory,city in the clouds
unseen_ep_000472,loc__moon_observatory__6e08ae89,moon observatory,city in the clouds
unseen_ep_000473,loc__main_square_of_the_city_in_the_clouds__b82033e4,main square of the city in the clouds,city in the clouds
unseen_ep_000474,loc__living_room__595201ed,living room,frozen tundra
unseen_ep_000475,loc__hidden_cave__3fcdde29,hidden cave,frozen tundra
unseen_ep_000476,loc__abyss__7321a0a6,abyss,frozen tundra
unseen_ep_000477,loc__den__32ce9c04,den,frozen tundra
unseen_ep_000478,loc__royal_tent__49ddd772,royal tent,magical realm
unseen_ep_000479,loc__festival_room__93fdb036,festival room,frozen tundra
unseen_ep_000480,loc__large_ice_cave__73912ded,large ice cave,frozen tundra
unseen_ep_000481,loc__secret_magician_s_workshop__b9c18e38,secret magician's workshop,magical realm
unseen_ep_000482,loc__wizard_s_lair__7317a41a,wizard's lair,magical realm
unseen_ep_000483,loc__echo_hall__815ea5f4,echo hall,magical realm
unseen_ep_000484,loc__inside_of_a_troll_cave__0ecd0508,inside of a troll cave,magical realm
unseen_ep_000485,loc__devil_s_den__8cbc630d,devil's den,netherworld
unseen_ep_000486,loc__withered_gardens__9675f2c6,withered gardens,netherworld
unseen_ep_000487,loc__pit_of_despair__9049d5d0,pit of despair,netherworld
unseen_ep_000488,loc__lord_s_castle__133c54bb,lord's castle,netherworld
unseen_ep_000489,loc__haunted_basement__712f5d73,haunted basement,supernatural
unseen_ep_000490,loc__viewing_room__b9a54aac,viewing room,netherworld
unseen_ep_000491,loc__goddess_hollow__18768768,goddess hollow,supernatural
unseen_ep_000492,loc__dungeon__e0dc3209,dungeon,netherworld
unseen_ep_000493,loc__magic_room__7687e23e,magic room,supernatural
unseen_ep_000494,loc__glade_of_mysteries__e483c303,glade of mysteries,supernatural
unseen_ep_000495,loc__research_lab__4dd7f78d,research lab,underwater aquapolis
unseen_ep_000496,loc__underwater_marketplace__5f463824,underwater marketplace,underwater aquapolis
unseen_ep_000497,loc__dry_dock_room__c3554647,dry dock room,underwater aquapolis
unseen_ep_000498,loc__underwater_aquapolis__ab9ecec2,underwater aquapolis,underwater aquapolis
unseen_ep_000499,loc__marketplace__bc5986eb,marketplace,underwater aquapolis
unseen_ep_000500,loc__neptune_s_throne_room__366db518,neptune's throne room,underwater aquapolis
unseen_ep_000501,loc__mess_hall_of_the_servants__01fea9e1,mess hall of the servants,city in the clouds
unseen_ep_000502,loc__grand_hall_of_the_city__de821d93,grand hall of the city,city in the clouds
unseen_ep_000503,loc__endless_strait__da7b4cf2,endless strait,frozen tundra
unseen_ep_000504,loc__frozen_outpost__52b0f047,frozen outpost,frozen tundra
unseen_ep_000505,loc__eating_area_of_cave__e38c0232,eating area of cave,frozen tundra
unseen_ep_000506,loc__inside_of_a_igloo__99fa18bc,inside of a igloo,frozen tundra
unseen_ep_000507,loc__research_laboratory__b88ff6dc,research laboratory,frozen tundra
unseen_ep_000508,loc__fountain_of_youth__1898dde6,fountain of youth,magical realm
unseen_ep_000509,loc__elf_s_room__5a779e7e,elf's room,magical realm
unseen_ep_000510,loc__lower_dungeon__fc71e0bb,lower dungeon,netherworld
unseen_ep_000511,loc__cabin_of_an_ogre__4b67654c,cabin of an ogre,magical realm
unseen_ep_000512,loc__dark_kings_throne_room__15b00f01,dark kings throne room,netherworld
unseen_ep_000513,loc__reaper_s_lair__352c6287,reaper's lair,netherworld
unseen_ep_000514,loc__stonehenge__1204dec0,stonehenge,supernatural
unseen_ep_000515,loc__dungeon__e0dc3209,dungeon,underwater aquapolis
unseen_ep_000516,loc__toad_hollow__e8b42595,toad hollow,underwater aquapolis
unseen_ep_000517,loc__geothermal_valley__cd833ed1,geothermal valley,underwater aquapolis
unseen_ep_000518,loc__harp_store__9d737c2c,harp store,city in the clouds
unseen_ep_000519,loc__ice_cave__184df9ef,ice cave,frozen tundra
unseen_ep_000520,loc__entrance_to_a_cave__5eb6c7a9,entrance to a cave,frozen tundra
unseen_ep_000521,loc__entry_to_icy_fortress__d6ddb556,entry to icy fortress,frozen tundra
unseen_ep_000522,loc__ice_cave__184df9ef,ice cave,frozen tundra
unseen_ep_000523,loc__ice_cave__184df9ef,ice cave,frozen tundra
unseen_ep_000524,loc__swamp__5d47a77d,swamp,magical realm
unseen_ep_000525,loc__faeries_den__55ca3164,faeries den,magical realm
unseen_ep_000526,loc__creature_cave__d8fe9a8b,creature cave,magical realm
unseen_ep_000527,loc__torture_chanber__05d2ec5d,torture chanber,netherworld
unseen_ep_000528,loc__devils_castle__69f49222,devils castle,netherworld
unseen_ep_000529,loc__whipping_chamber__9fe9163d,whipping chamber,netherworld
unseen_ep_000530,loc__lava_lake__6ff3dd72,lava lake,netherworld
unseen_ep_000531,loc__ghost_monk_quarters__e5fd640e,ghost monk quarters,supernatural
unseen_ep_000532,loc__astral_plane__ed73f5b8,astral plane,supernatural
unseen_ep_000533,loc__bridge_in_the_forest__76e6fedf,bridge in the forest,supernatural
unseen_ep_000534,loc__fighting_arena_inside_tourney_grounds__3c6d9fb5,fighting arena inside tourney grounds,supernatural
unseen_ep_000535,loc__tool_shed__5a0c79ce,tool shed,underwater aquapolis
unseen_ep_000536,loc__farmhouse__262eacb6,farmhouse,underwater aquapolis
unseen_ep_000537,loc__dragon_lift__003e9c27,dragon lift,city in the clouds
unseen_ep_000538,loc__cloud_nine_bar__1a6e68d0,cloud nine bar,city in the clouds
unseen_ep_000539,loc__wizards_dragon_egg_incubatory__3cfe4c3e,wizards dragon egg incubatory,city in the clouds
unseen_ep_000540,loc__observatory__c9554bf9,observatory,city in the clouds
unseen_ep_000541,loc__moon_observatory__6e08ae89,moon observatory,city in the clouds
unseen_ep_000542,loc__main_square_of_the_city_in_the_clouds__b82033e4,main square of the city in the clouds,city in the clouds
unseen_ep_000543,loc__living_room__595201ed,living room,frozen tundra
unseen_ep_000544,loc__hidden_cave__3fcdde29,hidden cave,frozen tundra
unseen_ep_000545,loc__abyss__7321a0a6,abyss,frozen tundra
unseen_ep_000546,loc__den__32ce9c04,den,frozen tundra
unseen_ep_000547,loc__festival_room__93fdb036,festival room,frozen tundra
unseen_ep_000548,loc__large_ice_cave__73912ded,large ice cave,frozen tundra
unseen_ep_000549,loc__secret_magician_s_workshop__b9c18e38,secret magician's workshop,magical realm
unseen_ep_000550,loc__wizard_s_lair__7317a41a,wizard's lair,magical realm
unseen_ep_000551,loc__royal_tent__49ddd772,royal tent,magical realm
unseen_ep_000552,loc__echo_hall__815ea5f4,echo hall,magical realm
unseen_ep_000553,loc__pit_of_despair__9049d5d0,pit of despair,netherworld
unseen_ep_000554,loc__inside_of_a_troll_cave__0ecd0508,inside of a troll cave,magical realm
unseen_ep_000555,loc__devil_s_den__8cbc630d,devil's den,netherworld
unseen_ep_000556,loc__withered_gardens__9675f2c6,withered gardens,netherworld
unseen_ep_000557,loc__lord_s_castle__133c54bb,lord's castle,netherworld
unseen_ep_000558,loc__dungeon__e0dc3209,dungeon,netherworld
unseen_ep_000559,loc__viewing_room__b9a54aac,viewing room,netherworld
unseen_ep_000560,loc__goddess_hollow__18768768,goddess hollow,supernatural
unseen_ep_000561,loc__haunted_basement__712f5d73,haunted basement,supernatural
unseen_ep_000562,loc__magic_room__7687e23e,magic room,supernatural
unseen_ep_000563,loc__glade_of_mysteries__e483c303,glade of mysteries,supernatural
unseen_ep_000564,loc__underwater_marketplace__5f463824,underwater marketplace,underwater aquapolis
unseen_ep_000565,loc__research_lab__4dd7f78d,research lab,underwater aquapolis
unseen_ep_000566,loc__dry_dock_room__c3554647,dry dock room,underwater aquapolis
unseen_ep_000567,loc__underwater_aquapolis__ab9ecec2,underwater aquapolis,underwater aquapolis
unseen_ep_000568,loc__marketplace__bc5986eb,marketplace,underwater aquapolis
unseen_ep_000569,loc__neptune_s_throne_room__366db518,neptune's throne room,underwater aquapolis
unseen_ep_000570,loc__lords_treasury__3cdd9156,lords treasury,underwater aquapolis
unseen_ep_000571,loc__thrones_of_death__ca497d32,thrones of death,netherworld
unseen_ep_000572,loc__mess_hall_of_the_servants__01fea9e1,mess hall of the servants,city in the clouds
unseen_ep_000573,loc__endless_strait__da7b4cf2,endless strait,frozen tundra
unseen_ep_000574,loc__grand_hall_of_the_city__de821d93,grand hall of the city,city in the clouds
unseen_ep_000575,loc__frozen_outpost__52b0f047,frozen outpost,frozen tundra
unseen_ep_000576,loc__eating_area_of_cave__e38c0232,eating area of cave,frozen tundra
unseen_ep_000577,loc__inside_of_a_igloo__99fa18bc,inside of a igloo,frozen tundra
unseen_ep_000578,loc__research_laboratory__b88ff6dc,research laboratory,frozen tundra
unseen_ep_000579,loc__fountain_of_youth__1898dde6,fountain of youth,magical realm
unseen_ep_000580,loc__elf_s_room__5a779e7e,elf's room,magical realm
unseen_ep_000581,loc__cabin_of_an_ogre__4b67654c,cabin of an ogre,magical realm
unseen_ep_000582,loc__lower_dungeon__fc71e0bb,lower dungeon,netherworld
